DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,145,48,1,-1,3648427217,241,40,-3,-3.1,2661975992,AQI
2025-03-24 08:49:06-07:00,21.8,477.40000000000003,13.599,12.789,11.723999999999998,441.28,20.8,36.6,0.0,0.5,0.68,,,,,,22.0,0.0,0.0,STAT,,2.7447999999999997
2025-03-24 08:50:06-07:00,21.8,481.624,11.619,13.020000000000001,11.304,441.1,20.8,36.7,0.0,0.37,0.43,,,,,,24.0,0.0,1.0,STAT,,2.5568
2025-03-24 08:51:06-07:00,21.8,486.057,11.367,12.7575,12.347999999999999,441.04,20.8,36.7,0.0,0.28,0.31,,,,,,23.0,0.0,1.0,STAT,,2.6936
2025-03-24 08:52:06-07:00,21.8,475.43100000000004,12.501000000000001,12.6945,10.031999999999998,441.31,20.8,36.7,0.0,0.09,0.1,,,,,,23.0,0.0,0.0,STAT,,2.0784
2025-03-24 08:53:06-07:00,21.8,476.982,13.257000000000001,13.387500000000001,10.464,441.76,20.8,36.7,0.0,0.71,0.77,,,,,,22.0,0.0,1.0,STAT,,2.6608
2025-03-24 08:54:06-07:00,21.8,466.565,12.006,10.1325,15.456,441.91,20.8,36.6,0.0,0.52,0.55,,,,,,24.0,1.0,2.0,STAT,,3.5072
2025-03-24 08:55:06-07:00,21.8,483.175,13.086,12.432,10.308,441.97,20.8,36.5,0.0,0.25,0.26,,,,,,22.0,0.0,1.0,STAT,,2.2616
2025-03-24 08:56:06-07:00,21.8,483.439,13.257000000000001,12.033000000000001,10.392,441.99,20.8,36.5,0.0,0.09,0.09,,,,,,22.0,0.0,0.0,STAT,,2.1504
2025-03-24 08:57:06-07:00,21.8,491.43600000000004,12.474,12.589500000000001,10.2,442.0,20.8,36.5,0.0,0.03,0.03,,,,,,22.0,0.0,1.0,STAT,,2.064
2025-03-24 08:58:07-07:00,21.8,478.588,10.314000000000002,12.116999999999999,10.104,442.0,20.8,36.5,0.0,0.15,0.15,,,,,,23.0,0.0,0.0,STAT,,2.1408
2025-03-24 08:59:07-07:00,21.8,476.02500000000003,12.348,11.927999999999999,11.388,442.0,20.8,36.5,0.0,0.05,0.05,,,,,,22.0,0.0,1.0,STAT,,2.3176
2025-03-24 09:00:07-07:00,21.8,478.55500000000006,11.853,12.652500000000002,10.92,442.0,20.8,36.5,0.0,0.01,0.01,,,,,,23.0,0.0,1.0,STAT,,2.192
2025-03-24 09:01:07-07:00,21.8,479.754,12.546,12.022499999999999,12.096,442.44,20.8,36.5,0.0,0.19,0.36,,,,,,23.0,0.0,1.0,STAT,,2.5712
2025-03-24 09:02:07-07:00,21.8,486.43100000000004,11.664000000000001,13.345500000000001,10.908,442.8,20.8,36.5,0.0,0.09,0.15,,,,,,24.0,0.0,1.0,STAT,,2.2536
2025-03-24 09:03:07-07:00,21.8,478.9510000000001,11.061,12.169500000000001,11.16,442.93,20.8,36.5,0.0,0.13,0.28,,,,,,25.0,0.0,1.0,STAT,,2.3360000000000003
2025-03-24 09:04:07-07:00,21.8,481.17300000000006,11.268,12.432,12.576,442.78,20.8,36.5,0.0,0.08,0.37,,,,,,24.0,0.0,1.0,STAT,,2.5792
2025-03-24 09:05:07-07:00,21.8,478.75300000000004,11.862,12.232500000000002,12.504,443.28,20.8,36.5,0.0,0.06,0.15,,,,,,24.0,0.0,2.0,STAT,,2.5488
2025-03-24 09:06:06-07:00,21.8,470.44800000000004,12.852,12.589500000000001,12.312,443.75,20.8,36.5,0.0,0.05,0.08,,,,,,23.0,0.0,2.0,STAT,,2.5024
2025-03-24 09:07:07-07:00,21.8,479.49,11.772,12.9885,10.248,443.91,20.8,36.5,0.0,0.06,0.07,,,,,,23.0,0.0,1.0,STAT,,2.0976
2025-03-24 09:08:07-07:00,21.8,485.386,11.916,12.306000000000001,11.304,443.97,20.8,36.5,0.0,0.05,0.06,,,,,,23.0,0.0,1.0,STAT,,2.3008
2025-03-24 09:09:07-07:00,21.8,475.69500000000005,11.691,12.7995,10.643999999999998,443.99,20.8,36.5,0.0,0.02,0.02,,,,,,24.0,0.0,1.0,STAT,,2.1447999999999996
2025-03-24 09:10:07-07:00,21.8,479.072,13.464,12.5475,10.511999999999999,444.0,20.8,36.5,0.0,0.07,0.3,,,,,,23.0,0.0,1.0,STAT,,2.1584
2025-03-24 09:11:08-07:00,21.8,455.97200000000004,13.239,11.6865,12.132,443.51,20.8,36.5,0.0,0.06,0.2,,,,,,23.0,0.0,1.0,STAT,,2.4744
2025-03-24 09:12:08-07:00,21.8,483.1530000000001,13.932,12.1485,11.604,443.18,20.8,36.5,0.0,0.12,0.25,,,,,,22.0,0.0,1.0,STAT,,2.4168
2025-03-24 09:13:08-07:00,21.8,477.675,11.501999999999999,12.0645,11.52,443.68,20.8,36.5,0.0,0.04,0.17,,,,,,24.0,0.0,1.0,STAT,,2.336
2025-03-24 09:14:08-07:00,21.8,474.08900000000006,10.467,12.222000000000001,11.268,443.35,20.8,36.5,0.0,0.24,0.28,,,,,,25.0,0.0,1.0,STAT,,2.4456
2025-03-24 09:15:08-07:00,21.8,478.04900000000004,13.131,11.844,12.864,443.25,20.8,36.4,0.0,0.08,0.23,,,,,,22.0,0.0,1.0,STAT,,2.6368000000000005
2025-03-24 09:16:08-07:00,21.8,476.74,12.276000000000002,12.9885,11.531999999999998,443.23,20.8,36.5,0.0,0.02,0.31,,,,,,23.0,0.0,1.0,STAT,,2.3223999999999996
2025-03-24 09:17:09-07:00,21.8,473.93500000000006,11.610000000000001,12.211500000000001,12.252,443.08,20.8,36.4,0.0,0.12,0.22,,,,,,25.0,0.0,1.0,STAT,,2.5464
2025-03-24 09:18:09-07:00,21.8,474.48500000000007,11.79,11.823,12.395999999999999,443.26,20.8,36.5,0.0,0.08,0.12,,,,,,24.0,0.0,1.0,STAT,,2.5432
2025-03-24 09:19:09-07:00,21.8,472.52700000000004,12.393,11.8125,11.076,443.74,20.8,36.4,0.0,0.03,0.23,,,,,,23.0,0.0,0.0,STAT,,2.2392000000000003
2025-03-24 09:20:09-07:00,21.8,450.16400000000004,12.276000000000002,11.9385,10.776,443.91,20.8,36.5,0.0,0.01,0.07,,,,,,23.0,0.0,0.0,STAT,,2.1632000000000002
2025-03-24 09:21:09-07:00,21.8,472.2300000000001,12.249,11.9175,10.596,443.97,20.8,36.5,0.0,0.0,0.02,,,,,,24.0,0.0,0.0,STAT,,2.1192
2025-03-24 09:22:10-07:00,21.8,481.37100000000004,11.601,12.264,10.703999999999999,443.99,20.8,36.4,0.0,0.0,0.01,,,,,,24.0,0.0,0.0,STAT,,2.1408
2025-03-24 09:23:10-07:00,21.8,480.75500000000005,13.419,11.3085,12.047999999999998,443.75,20.8,36.5,0.0,0.09,0.1,,,,,,22.0,0.0,0.0,STAT,,2.4816
2025-03-24 09:24:11-07:00,21.8,471.559,11.925,11.9595,11.856,443.91,20.8,36.4,0.0,0.08,0.08,,,,,,24.0,0.0,1.0,STAT,,2.4352
2025-03-24 09:25:11-07:00,21.8,473.38500000000005,11.43,12.768,9.203999999999999,443.74,20.8,36.5,0.0,0.29,0.35,,,,,,24.0,0.0,0.0,STAT,,2.0728
2025-03-24 09:26:11-07:00,21.8,472.35100000000006,11.637,12.789,9.876,443.75,20.8,36.5,0.0,0.2,0.23,,,,,,24.0,0.0,1.0,STAT,,2.1352
2025-03-24 09:27:12-07:00,21.8,472.3620000000001,12.816,12.820500000000001,10.656,443.88,20.8,36.4,0.0,0.1,0.11,,,,,,23.0,0.0,1.0,STAT,,2.2112000000000003
2025-03-24 09:28:12-07:00,21.8,459.92100000000005,12.807,11.318999999999999,12.564,443.41,20.8,36.4,0.0,0.08,0.08,,,,,,22.0,1.0,2.0,STAT,,2.5768000000000004
2025-03-24 09:29:12-07:00,21.8,474.023,12.402,11.6235,11.856,443.15,20.8,36.4,0.0,0.02,0.2,,,,,,22.0,0.0,1.0,STAT,,2.3872
2025-03-24 09:30:12-07:00,21.8,483.35100000000006,11.448,11.466000000000001,12.372,443.05,20.8,36.4,0.0,0.19,0.3,,,,,,23.0,0.0,1.0,STAT,,2.6264000000000003
2025-03-24 09:31:12-07:00,21.8,479.72100000000006,11.961,12.736500000000001,10.824,443.02,20.8,36.4,0.0,0.13,0.16,,,,,,23.0,0.0,1.0,STAT,,2.2688
2025-03-24 09:32:14-07:00,21.8,467.64300000000003,12.069,12.642,9.612,443.59,20.8,36.4,0.0,0.17,0.18,,,,,,23.0,0.0,0.0,STAT,,2.0584000000000002
2025-03-24 09:33:14-07:00,21.8,475.904,11.735999999999999,12.4635,10.212,443.85,20.8,36.4,0.0,0.06,0.06,,,,,,24.0,0.0,0.0,STAT,,2.0904000000000003
2025-03-24 09:34:14-07:00,21.8,475.0350000000001,11.583,11.949000000000002,11.616,443.95,20.8,36.4,0.0,0.02,0.02,,,,,,23.0,0.0,1.0,STAT,,2.3392
2025-03-24 09:35:14-07:00,21.8,484.50600000000003,13.914000000000001,12.316500000000001,11.7,443.98,20.8,36.4,0.0,0.01,0.01,,,,,,22.0,0.0,1.0,STAT,,2.348
2025-03-24 09:36:14-07:00,21.8,478.786,13.985999999999999,12.232500000000002,10.152000000000001,443.99,20.8,36.3,0.0,0.23,0.23,,,,,,21.0,0.0,0.0,STAT,,2.2144000000000004
2025-03-24 09:37:10-07:00,21.8,452.43000000000006,12.474,10.709999999999999,12.839999999999998,444.0,20.8,36.4,0.0,0.37,0.37,,,,,,22.0,0.0,1.0,STAT,,2.8639999999999994
2025-03-24 09:38:10-07:00,21.8,478.67600000000004,13.266,11.949000000000002,10.68,444.0,20.8,36.4,0.0,0.14,0.14,,,,,,22.0,0.0,0.0,STAT,,2.248
2025-03-24 09:39:10-07:00,21.8,471.47100000000006,12.402,12.169500000000001,10.98,444.0,20.8,36.3,0.0,0.06,0.06,,,,,,23.0,0.0,1.0,STAT,,2.244
2025-03-24 09:40:10-07:00,21.8,469.975,14.193,11.571,12.264000000000001,444.0,20.8,36.3,0.0,0.02,0.02,,,,,,21.0,0.0,1.0,STAT,,2.4688000000000003
2025-03-24 09:41:10-07:00,21.8,470.22800000000007,13.446,11.3295,12.876,444.0,20.8,36.4,0.0,0.03,0.07,,,,,,22.0,0.0,1.0,STAT,,2.5992
2025-03-24 09:42:11-07:00,21.8,467.8190000000001,13.14,11.3505,11.304,444.0,20.8,36.4,0.0,0.04,0.09,,,,,,22.0,0.0,1.0,STAT,,2.2928
2025-03-24 09:43:11-07:00,21.8,471.30600000000004,12.636,12.159,11.364,444.0,20.8,36.3,0.0,0.01,0.03,,,,,,22.0,0.0,1.0,STAT,,2.2808
2025-03-24 09:44:11-07:00,21.8,472.96700000000004,12.591000000000001,12.127500000000001,10.835999999999999,444.0,20.8,36.4,0.0,0.13,0.14,,,,,,23.0,0.0,1.0,STAT,,2.2712
2025-03-24 09:45:11-07:00,21.8,467.8190000000001,12.6,11.2875,10.692,444.0,20.8,36.4,0.0,0.21,0.4,,,,,,22.0,0.0,1.0,STAT,,2.3064000000000004
2025-03-24 09:46:11-07:00,21.8,466.51000000000005,13.32,10.489500000000001,12.984,444.0,20.8,36.4,0.0,0.07,0.13,,,,,,22.0,1.0,1.0,STAT,,2.6528
2025-03-24 09:47:11-07:00,21.8,477.85100000000006,11.178,11.109,11.844,444.0,20.8,36.4,0.0,0.02,0.05,,,,,,23.0,1.0,0.0,STAT,,2.3848
2025-03-24 09:48:12-07:00,21.8,475.58500000000004,11.133,11.046,12.935999999999998,443.42,20.8,36.4,0.0,0.01,0.01,,,,,,23.0,0.0,1.0,STAT,,2.5951999999999997
2025-03-24 09:49:12-07:00,21.8,478.23600000000005,11.385,12.043500000000002,10.607999999999999,443.31,20.8,36.4,0.0,0.03,0.04,,,,,,24.0,0.0,1.0,STAT,,2.1456
2025-03-24 09:50:12-07:00,21.8,472.97800000000007,15.209999999999999,11.676,10.98,443.61,20.8,36.4,0.0,0.19,0.19,,,,,,21.0,0.0,0.0,STAT,,2.3480000000000003
2025-03-24 09:51:12-07:00,21.8,467.1260000000001,15.597,11.4975,12.935999999999998,443.86,20.8,36.4,0.0,0.06,0.06,,,,,,20.0,1.0,1.0,STAT,,2.6351999999999998
2025-03-24 09:52:12-07:00,21.8,469.46900000000005,13.761,12.075000000000001,11.4,443.95,20.8,36.4,0.0,0.02,0.02,,,,,,21.0,0.0,1.0,STAT,,2.2960000000000003
2025-03-24 09:53:12-07:00,21.8,470.37100000000004,12.888,11.9175,11.219999999999999,443.98,20.8,36.4,0.0,0.01,0.01,,,,,,23.0,0.0,1.0,STAT,,2.252
2025-03-24 09:54:12-07:00,21.8,448.7010000000001,12.726,11.193000000000001,11.328,443.99,20.8,36.3,0.0,0.0,0.24,,,,,,23.0,1.0,1.0,STAT,,2.2656
2025-03-24 09:55:12-07:00,21.8,469.06200000000007,12.770999999999999,11.97,9.792,443.84,20.8,36.3,0.0,0.0,0.08,,,,,,23.0,0.0,0.0,STAT,,1.9584000000000001
2025-03-24 09:56:13-07:00,21.8,471.54800000000006,12.726,11.8335,10.908,443.29,20.8,36.4,0.0,0.0,0.25,,,,,,23.0,0.0,0.0,STAT,,2.1816
2025-03-24 09:57:13-07:00,21.8,474.49600000000004,12.285,11.508000000000001,12.12,443.1,20.8,36.3,0.0,0.24,0.37,,,,,,22.0,0.0,1.0,STAT,,2.616
2025-03-24 09:58:13-07:00,21.79,468.42400000000004,12.384,11.907,11.819999999999999,443.04,20.8,36.3,0.0,0.08,0.13,,,,,,22.0,0.0,1.0,STAT,,2.428
2025-03-24 09:59:13-07:00,21.8,471.647,12.15,12.327,9.852,443.01,20.8,36.3,0.0,0.06,0.08,,,,,,22.0,0.0,1.0,STAT,,2.0184
2025-03-24 10:00:13-07:00,21.8,477.983,11.304,13.009500000000001,8.34,443.0,20.8,36.3,0.0,0.05,0.06,,,,,,23.0,0.0,0.0,STAT,,1.7080000000000002
2025-03-24 10:01:14-07:00,21.79,471.46000000000004,11.322000000000001,12.012,10.716,443.0,20.8,36.3,0.0,0.14,0.14,,,,,,24.0,0.0,1.0,STAT,,2.2552
2025-03-24 10:02:14-07:00,21.8,476.65200000000004,13.221,11.529000000000002,12.239999999999998,443.0,20.8,36.3,0.0,0.11,0.11,,,,,,23.0,0.0,1.0,STAT,,2.536
2025-03-24 10:03:14-07:00,21.8,456.10400000000004,12.915,11.697000000000001,11.616,443.0,20.8,36.3,0.0,0.04,0.04,,,,,,22.0,0.0,1.0,STAT,,2.3552
2025-03-24 10:04:14-07:00,21.79,481.73400000000004,12.717,12.054,12.072000000000001,442.94,20.8,36.3,0.0,0.01,0.01,,,,,,21.0,0.0,1.0,STAT,,2.4224000000000006
2025-03-24 10:05:14-07:00,21.79,471.97700000000003,12.168,12.096,10.127999999999998,442.98,20.8,36.4,0.0,0.0,0.0,,,,,,22.0,0.0,0.0,STAT,,2.0256
2025-03-24 10:06:14-07:00,21.8,475.33200000000005,13.302,12.169500000000001,11.435999999999998,442.99,20.8,36.3,0.0,0.0,0.0,,,,,,21.0,0.0,1.0,STAT,,2.2872
2025-03-24 10:07:14-07:00,21.8,473.40700000000004,13.131,11.8755,11.772,443.0,20.8,36.4,0.0,0.07,0.07,,,,,,21.0,0.0,1.0,STAT,,2.4104
2025-03-24 10:08:14-07:00,21.8,476.93800000000005,12.978,11.9385,11.04,443.0,20.8,36.4,0.0,0.38,0.38,,,,,,22.0,0.0,0.0,STAT,,2.5119999999999996
2025-03-24 10:09:14-07:00,21.8,466.939,12.987,12.022499999999999,10.92,442.77,20.8,36.4,0.0,0.12,0.12,,,,,,23.0,0.0,0.0,STAT,,2.2800000000000002
2025-03-24 10:10:14-07:00,21.8,476.113,12.852,12.211500000000001,10.235999999999999,442.48,20.8,36.4,0.0,0.05,0.05,,,,,,22.0,0.0,0.0,STAT,,2.0871999999999997
2025-03-24 10:11:15-07:00,21.8,480.28200000000004,11.25,12.2535,10.632,442.37,20.8,36.4,0.0,0.01,0.01,,,,,,24.0,0.0,1.0,STAT,,2.1344
2025-03-24 10:12:15-07:00,21.8,474.56200000000007,10.737,12.411000000000001,10.895999999999999,442.74,20.8,36.4,0.0,0.0,0.0,,,,,,23.0,0.0,0.0,STAT,,2.1792
2025-03-24 10:13:15-07:00,21.79,478.61000000000007,11.997,12.453,11.352,442.63,20.8,36.4,0.0,0.01,0.03,,,,,,22.0,0.0,1.0,STAT,,2.2784
2025-03-24 10:14:14-07:00,21.8,474.05600000000004,13.23,12.348,11.915999999999999,442.22,20.8,36.4,0.0,0.22,0.39,,,,,,22.0,0.0,1.0,STAT,,2.5592
2025-03-24 10:15:14-07:00,21.79,471.482,12.825000000000001,12.075000000000001,10.847999999999999,442.08,20.8,36.3,0.0,0.08,0.14,,,,,,23.0,1.0,1.0,STAT,,2.2336
2025-03-24 10:16:14-07:00,21.79,468.336,12.528,12.012,11.892,442.03,20.8,36.4,0.0,0.09,0.11,,,,,,22.0,1.0,1.0,STAT,,2.4504
2025-03-24 10:17:14-07:00,21.79,470.547,12.860999999999999,10.7835,12.756,441.36,20.8,36.3,0.0,0.03,0.04,,,,,,22.0,0.0,1.0,STAT,,2.5752
2025-03-24 10:18:15-07:00,21.8,473.4510000000001,14.031,11.697000000000001,11.856,441.36,20.8,36.4,0.0,0.21,0.32,,,,,,21.0,0.0,1.0,STAT,,2.5392
2025-03-24 10:19:16-07:00,21.8,477.939,12.807,12.022499999999999,12.792,441.16,20.8,36.4,0.0,0.13,0.16,,,,,,22.0,0.0,1.0,STAT,,2.6624000000000003
2025-03-24 10:20:16-07:00,21.8,457.13800000000003,12.582,10.458000000000002,13.547999999999998,441.06,20.8,36.4,0.0,0.06,0.07,,,,,,23.0,1.0,1.0,STAT,,2.7576
2025-03-24 10:21:16-07:00,21.8,483.758,13.905,12.537,11.339999999999998,441.24,20.8,36.3,0.0,0.05,0.06,,,,,,21.0,0.0,1.0,STAT,,2.308
2025-03-24 10:22:16-07:00,21.8,480.183,13.455,12.022499999999999,11.7,441.73,20.8,36.4,0.0,0.14,0.14,,,,,,22.0,0.0,1.0,STAT,,2.452
2025-03-24 10:23:16-07:00,21.8,476.08000000000004,13.248000000000001,12.054,11.868,441.91,20.8,36.4,0.0,0.04,0.05,,,,,,22.0,0.0,1.0,STAT,,2.4056
2025-03-24 10:24:17-07:00,21.8,478.62100000000004,13.545000000000002,12.211500000000001,10.092,442.04,20.8,36.4,0.0,0.04,0.04,,,,,,21.0,0.0,0.0,STAT,,2.0504000000000002
2025-03-24 10:25:17-07:00,21.8,482.40500000000003,12.654,11.529000000000002,10.511999999999999,442.01,20.8,36.4,0.0,0.01,0.01,,,,,,22.0,0.0,0.0,STAT,,2.1104
2025-03-24 10:26:18-07:00,21.8,471.856,12.429,11.602500000000001,11.76,442.0,20.8,36.4,0.0,0.1,0.1,,,,,,23.0,0.0,1.0,STAT,,2.432
2025-03-24 10:27:18-07:00,21.8,478.1260000000001,12.321,11.6655,11.712,442.0,20.8,36.4,0.0,0.03,0.03,,,,,,23.0,0.0,1.0,STAT,,2.3664
2025-03-24 10:28:18-07:00,21.8,483.69200000000006,13.815,11.886000000000001,11.556000000000001,442.0,20.8,36.4,0.0,0.11,0.38,,,,,,21.0,1.0,1.0,STAT,,2.3992000000000004
2025-03-24 10:29:18-07:00,21.8,463.683,12.888,11.55,11.784,442.0,20.8,36.4,0.0,0.07,0.33,,,,,,22.0,0.0,1.0,STAT,,2.4128000000000003
2025-03-24 10:30:18-07:00,21.79,484.033,12.33,12.169500000000001,10.212,442.0,20.8,36.3,0.0,0.05,0.13,,,,,,23.0,0.0,0.0,STAT,,2.0824000000000003
2025-03-24 10:31:18-07:00,21.79,480.41400000000004,12.672,12.5475,10.104,442.0,20.8,36.4,0.0,0.04,0.19,,,,,,22.0,0.0,0.0,STAT,,2.0528
2025-03-24 10:32:18-07:00,21.79,485.87,12.492,12.747000000000002,11.435999999999998,442.0,20.8,36.4,0.0,0.01,0.07,,,,,,22.0,0.0,1.0,STAT,,2.2952
2025-03-24 10:33:18-07:00,21.79,486.233,14.094000000000001,12.0015,11.988,442.0,20.8,36.4,0.0,0.1,0.12,,,,,,21.0,0.0,1.0,STAT,,2.4776000000000002
2025-03-24 10:34:18-07:00,21.8,482.31700000000006,13.833,12.39,10.692,442.0,20.8,36.4,0.0,0.03,0.04,,,,,,21.0,0.0,1.0,STAT,,2.1624000000000003
2025-03-24 10:35:18-07:00,21.8,486.3760000000001,13.293,13.177500000000002,9.756,442.0,20.8,36.4,0.0,0.08,0.08,,,,,,21.0,0.0,1.0,STAT,,2.0152
2025-03-24 10:36:19-07:00,21.79,479.87500000000006,13.176,12.915000000000001,9.696,442.0,20.8,36.4,0.0,0.03,0.18,,,,,,22.0,0.0,0.0,STAT,,1.9632
2025-03-24 10:37:19-07:00,21.79,487.15700000000004,12.699,12.033000000000001,12.431999999999999,442.0,20.8,36.4,0.0,0.22,0.27,,,,,,23.0,0.0,1.0,STAT,,2.6624
2025-03-24 10:38:19-07:00,21.79,479.34700000000004,14.058,12.264,11.388,442.0,20.8,36.3,0.0,0.12,0.14,,,,,,21.0,1.0,1.0,STAT,,2.3736
2025-03-24 10:39:19-07:00,21.79,494.58200000000005,13.59,12.495000000000001,9.719999999999999,442.0,20.8,36.4,0.0,0.04,0.04,,,,,,22.0,0.0,0.0,STAT,,1.976
2025-03-24 10:40:14-07:00,21.79,491.3260000000001,13.455,12.652500000000002,10.2,442.0,20.8,36.4,0.0,0.2,0.2,,,,,,22.0,1.0,1.0,STAT,,2.2
2025-03-24 10:41:14-07:00,21.79,490.182,12.626999999999999,12.316500000000001,10.92,442.0,20.8,36.4,0.0,0.12,0.23,,,,,,22.0,0.0,1.0,STAT,,2.2800000000000002
2025-03-24 10:42:14-07:00,21.79,491.524,12.888,11.8125,10.607999999999999,442.0,20.8,36.4,0.0,0.04,0.26,,,,,,22.0,0.0,0.0,STAT,,2.1536
2025-03-24 10:43:14-07:00,21.79,493.922,13.158,10.941,12.696,442.23,20.8,36.4,0.0,0.01,0.09,,,,,,22.0,0.0,1.0,STAT,,2.5472
2025-03-24 10:44:14-07:00,21.79,492.8550000000001,13.194,13.062,8.76,442.73,20.8,36.4,0.0,0.0,0.03,,,,,,22.0,0.0,0.0,STAT,,1.752
2025-03-24 10:45:16-07:00,21.79,493.141,11.655,12.4215,10.524,442.61,20.8,36.4,0.0,0.0,0.12,,,,,,23.0,0.0,1.0,STAT,,2.1048
2025-03-24 10:46:16-07:00,21.79,495.90200000000004,12.096,13.440000000000001,8.064,442.25,20.8,36.4,0.0,0.08,0.25,,,,,,22.0,0.0,1.0,STAT,,1.6768
2025-03-24 10:47:16-07:00,21.79,497.40900000000005,11.835,12.925500000000001,10.2,442.09,20.8,36.4,0.0,0.09,0.15,,,,,,22.0,1.0,1.0,STAT,,2.112
2025-03-24 10:48:16-07:00,21.79,501.49,11.403,12.1065,11.7,442.03,20.8,36.4,0.0,0.12,0.14,,,,,,22.0,0.0,1.0,STAT,,2.436
2025-03-24 10:49:16-07:00,21.79,499.66400000000004,12.159,12.3375,10.716,441.36,20.8,36.4,0.0,0.13,0.13,,,,,,23.0,0.0,1.0,STAT,,2.2472
2025-03-24 10:50:17-07:00,21.79,499.697,12.366,12.022499999999999,11.831999999999999,441.23,20.8,36.4,0.0,0.04,0.04,,,,,,22.0,0.0,1.0,STAT,,2.3984
2025-03-24 10:51:17-07:00,21.79,498.86100000000005,12.546,12.39,10.092,441.08,20.8,36.4,0.0,0.01,0.29,,,,,,22.0,0.0,1.0,STAT,,2.0264
2025-03-24 10:52:18-07:00,21.79,493.60300000000007,12.321,12.7155,10.44,441.03,20.8,36.4,0.0,0.08,0.18,,,,,,22.0,0.0,1.0,STAT,,2.152
2025-03-24 10:53:18-07:00,21.79,501.24800000000005,12.474,11.591999999999999,11.616,441.01,20.8,36.4,0.0,0.15,0.26,,,,,,22.0,0.0,1.0,STAT,,2.4432
2025-03-24 10:54:18-07:00,21.79,505.10900000000004,13.851,11.707500000000001,10.860000000000001,441.0,20.8,36.3,0.0,0.14,0.17,,,,,,20.0,0.0,0.0,STAT,,2.2840000000000003
2025-03-24 10:55:17-07:00,21.79,509.01400000000007,12.942,13.020000000000001,10.476,441.58,20.8,36.4,0.0,0.22,0.24,,,,,,20.0,0.0,1.0,STAT,,2.2712000000000003
2025-03-24 10:56:17-07:00,21.79,506.495,14.76,11.560500000000001,12.768,441.85,20.8,36.3,0.0,0.14,0.14,,,,,,20.0,0.0,1.0,STAT,,2.6656000000000004
2025-03-24 10:57:17-07:00,21.79,503.09600000000006,15.947999999999999,12.012,10.56,441.95,20.8,36.4,0.0,0.05,0.17,,,,,,19.0,0.0,0.0,STAT,,2.152
2025-03-24 10:58:17-07:00,21.79,509.21200000000005,12.933,12.5475,11.435999999999998,441.98,20.8,36.4,0.0,0.02,0.11,,,,,,22.0,0.0,1.0,STAT,,2.3032
2025-03-24 10:59:17-07:00,21.79,502.656,12.51,12.663,10.895999999999999,441.88,20.8,36.4,0.0,0.05,0.08,,,,,,22.0,0.0,1.0,STAT,,2.2192
2025-03-24 11:00:20-07:00,21.79,501.86400000000003,12.402,12.925500000000001,9.852,441.76,20.8,36.4,0.0,0.02,0.03,,,,,,22.0,0.0,1.0,STAT,,1.9864000000000002
2025-03-24 11:01:20-07:00,21.79,499.708,13.572000000000001,12.778500000000001,11.664,441.82,20.8,36.4,0.0,0.18,0.27,,,,,,22.0,0.0,1.0,STAT,,2.4768000000000003
2025-03-24 11:02:20-07:00,21.79,499.40000000000003,11.637,12.789,10.92,441.8,20.8,36.3,0.0,0.06,0.09,,,,,,23.0,0.0,1.0,STAT,,2.232
2025-03-24 11:03:20-07:00,21.79,488.31200000000007,13.221,13.482000000000001,9.372,441.8,20.8,36.4,0.0,0.05,0.06,,,,,,22.0,0.0,1.0,STAT,,1.9144
2025-03-24 11:04:20-07:00,21.79,507.36400000000003,15.084000000000001,11.718,11.639999999999999,441.58,20.8,36.4,0.0,0.03,0.04,,,,,,19.0,0.0,1.0,STAT,,2.352
2025-03-24 11:05:20-07:00,21.79,510.11400000000003,16.164,11.865000000000002,12.384,441.27,20.8,36.4,0.0,0.01,0.21,,,,,,20.0,0.0,1.0,STAT,,2.4848000000000003
2025-03-24 11:06:20-07:00,21.79,510.0920000000001,16.551000000000002,12.201,11.016,441.1,20.8,36.4,0.0,0.0,0.07,,,,,,19.0,0.0,1.0,STAT,,2.2032000000000003
2025-03-24 11:07:20-07:00,21.79,494.71400000000006,14.301,12.852,10.212,441.65,20.8,36.4,0.0,0.0,0.03,,,,,,20.0,0.0,1.0,STAT,,2.0424
2025-03-24 11:08:21-07:00,21.79,491.77700000000004,12.942,12.915000000000001,10.296,441.3,20.8,36.4,0.0,0.0,0.01,,,,,,22.0,0.0,1.0,STAT,,2.0592
2025-03-24 11:09:21-07:00,21.79,494.94500000000005,13.536,11.949000000000002,12.156,441.11,20.8,36.4,0.0,0.27,0.27,,,,,,21.0,0.0,1.0,STAT,,2.6472000000000007
2025-03-24 11:10:21-07:00,21.79,497.266,13.365,12.915000000000001,10.607999999999999,441.04,20.8,36.4,0.0,0.13,0.13,,,,,,21.0,0.0,1.0,STAT,,2.2256
2025-03-24 11:11:21-07:00,21.79,480.1170000000001,14.184,11.109,12.072000000000001,441.01,20.8,36.4,0.0,0.06,0.17,,,,,,22.0,1.0,1.0,STAT,,2.4624000000000006
2025-03-24 11:12:21-07:00,21.79,498.55300000000005,13.734,12.5265,9.336,441.0,20.8,36.4,0.0,0.2,0.24,,,,,,21.0,0.0,0.0,STAT,,2.0272
2025-03-24 11:13:21-07:00,21.79,498.15700000000004,12.654,12.0645,10.92,441.0,20.8,36.4,0.0,0.07,0.08,,,,,,23.0,0.0,0.0,STAT,,2.24
